path,name,extension,size_bytes,modified_time,role,task
outputs/runs/task1/deberta_v3_base_task1_politician_answer_microsoft_deberta_v3_base_task1_seed42_20260622_164425/best_model/config.json,config.json,.json,1070,2026-06-22 14:48:15,unknown,task1
outputs/runs/task1/deberta_v3_base_task1_politician_answer_microsoft_deberta_v3_base_task1_seed42_20260622_164425/best_model/special_tokens_map.json,special_tokens_map.json,.json,286,2026-06-22 14:48:16,unknown,task1
outputs/runs/task1/deberta_v3_base_task1_politician_answer_microsoft_deberta_v3_base_task1_seed42_20260622_164425/best_model/tokenizer_config.json,tokenizer_config.json,.json,1315,2026-06-22 14:48:16,unknown,task1
outputs/runs/task1/deberta_v3_base_task1_politician_answer_microsoft_deberta_v3_base_task1_seed42_20260622_164425/checkpoints/checkpoint-865/added_tokens.json,added_tokens.json,.json,23,2026-06-22 14:47:09,unknown,task1
outputs/runs/task1/deberta_v3_base_task1_politician_answer_microsoft_deberta_v3_base_task1_seed42_20260622_164425/checkpoints/checkpoint-865/config.json,config.json,.json,1070,2026-06-22 14:47:08,unknown,task1
outputs/runs/task1/deberta_v3_base_task1_politician_answer_microsoft_deberta_v3_base_task1_seed42_20260622_164425/checkpoints/checkpoint-865/special_tokens_map.json,special_tokens_map.json,.json,286,2026-06-22 14:47:09,unknown,task1
outputs/runs/task1/deberta_v3_base_task1_politician_answer_microsoft_deberta_v3_base_task1_seed42_20260622_164425/checkpoints/checkpoint-865/tokenizer_config.json,tokenizer_config.json,.json,1315,2026-06-22 14:47:09,unknown,task1
outputs/runs/task1/deberta_v3_base_task1_politician_answer_microsoft_deberta_v3_base_task1_seed42_20260622_164425/label_mapping.json,label_mapping.json,.json,269,2026-06-22 14:44:27,unknown,task1
outputs/runs/task1/deberta_v3_base_task1_politician_answer_microsoft_deberta_v3_base_task1_seed42_20260622_164425/run_metadata.json,run_metadata.json,.json,77,2026-06-22 14:44:25,unknown,task1
outputs/runs/task1/deberta_v3_base_task1_politician_answer_microsoft_deberta_v3_base_task1_seed42_20260622_164425/tokenizer/added_tokens.json,added_tokens.json,.json,23,2026-06-22 14:44:27,unknown,task1
outputs/runs/task1/deberta_v3_base_task1_politician_answer_microsoft_deberta_v3_base_task1_seed42_20260622_164425/tokenizer/special_tokens_map.json,special_tokens_map.json,.json,286,2026-06-22 14:44:27,unknown,task1
outputs/runs/task1/deberta_v3_base_task1_politician_answer_microsoft_deberta_v3_base_task1_seed42_20260622_164425/tokenizer/tokenizer_config.json,tokenizer_config.json,.json,1315,2026-06-22 14:44:27,unknown,task1
outputs/runs/task1/deberta_v3_base_task1_weighted_microsoft_deberta_v3_base_task1_seed42_20260622_163755/best_model/added_tokens.json,added_tokens.json,.json,23,2026-06-22 14:43:20,unknown,task1
outputs/runs/task1/deberta_v3_base_task1_weighted_microsoft_deberta_v3_base_task1_seed42_20260622_163755/best_model/config.json,config.json,.json,1070,2026-06-22 14:43:20,unknown,task1
